3.269140945000000329e+02,8.300000000000000000e+01
3.271653135999999904e+02,8.400000000000000000e+01
3.274204156999999782e+02,8.400000000000000000e+01
3.276728403999999841e+02,8.400000000000000000e+01
3.279272128000000066e+02,8.400000000000000000e+01
3.281794052999999849e+02,7.800000000000000000e+01
3.284306644000000119e+02,7.800000000000000000e+01
3.286831093999999780e+02,7.800000000000000000e+01
3.289535879000000023e+02,7.800000000000000000e+01
3.292001927000000023e+02,9.400000000000000000e+01
3.294473740999999904e+02,9.400000000000000000e+01
3.296926100000000019e+02,9.400000000000000000e+01
3.299418481000000156e+02,9.400000000000000000e+01
3.301879933999999821e+02,9.400000000000000000e+01
3.304348464000000263e+02,9.400000000000000000e+01
3.306851432999999929e+02,9.400000000000000000e+01
3.309438708999999790e+02,9.400000000000000000e+01
3.311972792000000254e+02,8.800000000000000000e+01
3.314476164000000153e+02,8.800000000000000000e+01
3.316983055000000036e+02,8.800000000000000000e+01
3.319519645000000310e+02,8.800000000000000000e+01
3.322040858999999955e+02,8.500000000000000000e+01
3.324604393000000186e+02,8.500000000000000000e+01
3.327310183999999822e+02,8.500000000000000000e+01
3.330245742000000178e+02,8.500000000000000000e+01
3.333168393999999921e+02,8.500000000000000000e+01
3.336458365000000299e+02,8.500000000000000000e+01
3.339726378000000295e+02,8.500000000000000000e+01
3.342956864999999880e+02,8.100000000000000000e+01
3.346294316999999978e+02,8.100000000000000000e+01
3.349530214000000115e+02,8.100000000000000000e+01
3.352911796999999865e+02,8.100000000000000000e+01
3.356137355999999841e+02,8.100000000000000000e+01
3.359448312000000101e+02,8.100000000000000000e+01
3.362770209000000250e+02,8.100000000000000000e+01
3.366029776999999967e+02,8.100000000000000000e+01
3.369259228000000235e+02,8.100000000000000000e+01
3.372849214000000302e+02,8.000000000000000000e+01
3.376122776000000272e+02,8.000000000000000000e+01
3.379716308000000140e+02,8.000000000000000000e+01
3.382465121000000181e+02,7.800000000000000000e+01
3.385600734000000216e+02,7.800000000000000000e+01
3.388622030999999879e+02,7.800000000000000000e+01
3.391551939999999945e+02,9.100000000000000000e+01
3.394813447999999880e+02,9.100000000000000000e+01
3.398039100000000303e+02,9.100000000000000000e+01
3.401830772000000138e+02,8.700000000000000000e+01
3.405162963999999874e+02,8.700000000000000000e+01
3.408765508999999838e+02,8.700000000000000000e+01
3.412286788999999771e+02,7.900000000000000000e+01
3.415904707000000258e+02,7.900000000000000000e+01
3.419231495000000223e+02,7.900000000000000000e+01
3.422635513999999830e+02,8.200000000000000000e+01
3.426143152999999870e+02,8.200000000000000000e+01
3.429448361999999975e+02,8.200000000000000000e+01
3.432691901000000030e+02,8.600000000000000000e+01
3.436234413999999902e+02,8.600000000000000000e+01
3.439760785000000283e+02,8.600000000000000000e+01
3.443124248000000307e+02,8.400000000000000000e+01
3.446790404000000194e+02,8.400000000000000000e+01
3.450443994000000316e+02,8.400000000000000000e+01
3.453759079999999813e+02,8.100000000000000000e+01
3.457201701000000185e+02,8.100000000000000000e+01
3.460668815000000222e+02,8.100000000000000000e+01
3.463888039999999933e+02,8.500000000000000000e+01
3.466642966000000001e+02,8.500000000000000000e+01
3.469750763000000120e+02,8.500000000000000000e+01
3.472410482999999886e+02,7.700000000000000000e+01
3.475085588000000030e+02,7.700000000000000000e+01
3.477846617000000151e+02,7.700000000000000000e+01
3.480654695000000061e+02,7.700000000000000000e+01
3.483210419000000115e+02,7.900000000000000000e+01
3.486185555000000136e+02,7.900000000000000000e+01
3.489177713999999924e+02,7.900000000000000000e+01
3.492348466999999914e+02,8.600000000000000000e+01
3.495735996000000227e+02,8.600000000000000000e+01
3.499619190999999887e+02,8.600000000000000000e+01
3.503419533000000001e+02,8.200000000000000000e+01
3.506976106000000186e+02,8.200000000000000000e+01
3.510843993000000296e+02,8.200000000000000000e+01
3.514364737000000218e+02,8.400000000000000000e+01
3.517616237000000297e+02,8.400000000000000000e+01
3.520925528999999869e+02,8.400000000000000000e+01
3.524097209000000248e+02,8.200000000000000000e+01
3.527273154000000090e+02,8.200000000000000000e+01
3.530505157000000054e+02,8.200000000000000000e+01
3.533633133999999814e+02,8.200000000000000000e+01
3.536839557999999784e+02,8.200000000000000000e+01
3.539956462000000101e+02,8.200000000000000000e+01
3.543369951000000242e+02,8.100000000000000000e+01
3.546708960999999931e+02,8.100000000000000000e+01
3.549942887999999925e+02,8.100000000000000000e+01
3.553298859999999877e+02,8.000000000000000000e+01
3.556565787000000114e+02,8.000000000000000000e+01
3.559682202000000188e+02,8.000000000000000000e+01
3.562931755999999837e+02,8.400000000000000000e+01
3.565997772000000055e+02,8.400000000000000000e+01
3.569396269000000075e+02,8.400000000000000000e+01
3.572785346000000004e+02,8.300000000000000000e+01
3.575983360999999832e+02,8.300000000000000000e+01
3.579135916999999836e+02,8.300000000000000000e+01
3.583100087999999914e+02,8.000000000000000000e+01
3.586488858999999820e+02,8.000000000000000000e+01
3.589706466000000091e+02,8.000000000000000000e+01
3.592944099000000051e+02,8.300000000000000000e+01
3.596167272000000139e+02,8.300000000000000000e+01
3.599482988999999975e+02,8.300000000000000000e+01
3.602590483999999833e+02,8.000000000000000000e+01
3.605480646999999976e+02,8.000000000000000000e+01
3.608061018999999874e+02,8.000000000000000000e+01
3.610790344000000118e+02,8.000000000000000000e+01
3.613610479999999825e+02,8.100000000000000000e+01
3.616299200000000269e+02,8.100000000000000000e+01
3.619000409000000218e+02,8.100000000000000000e+01
3.621685754000000088e+02,8.200000000000000000e+01
3.624193569999999909e+02,8.200000000000000000e+01
3.626826379999999972e+02,8.200000000000000000e+01
3.629341284000000201e+02,8.200000000000000000e+01
3.631824970000000121e+02,8.300000000000000000e+01
3.634579901999999834e+02,8.300000000000000000e+01
3.637212036000000239e+02,8.300000000000000000e+01
3.639705763000000047e+02,8.300000000000000000e+01
3.642289121000000023e+02,8.200000000000000000e+01
3.644805602999999792e+02,8.200000000000000000e+01
3.647360755000000268e+02,8.200000000000000000e+01
3.650233642000000032e+02,8.200000000000000000e+01
3.652782093000000145e+02,8.400000000000000000e+01
3.655540017999999804e+02,8.400000000000000000e+01
3.658158285000000092e+02,8.400000000000000000e+01
3.660791262000000188e+02,8.400000000000000000e+01
3.663467133999999987e+02,8.300000000000000000e+01
3.665973395000000323e+02,8.300000000000000000e+01
3.668796083999999951e+02,8.300000000000000000e+01
3.671272792000000322e+02,8.100000000000000000e+01
3.673788916999999969e+02,8.100000000000000000e+01
3.676421907000000147e+02,8.100000000000000000e+01
3.678948004000000083e+02,8.100000000000000000e+01
3.681549451000000204e+02,7.900000000000000000e+01
3.684045744000000013e+02,7.900000000000000000e+01
3.686520262999999886e+02,7.900000000000000000e+01
3.689057687000000101e+02,7.900000000000000000e+01
3.691621020000000044e+02,8.300000000000000000e+01
3.694112413999999944e+02,8.300000000000000000e+01
3.696607486999999992e+02,8.300000000000000000e+01
3.699085939999999937e+02,8.300000000000000000e+01
3.702073680999999965e+02,8.500000000000000000e+01
3.705231603999999948e+02,8.500000000000000000e+01
3.708938038000000006e+02,8.500000000000000000e+01
3.712739379999999869e+02,8.200000000000000000e+01
3.715546689000000242e+02,8.200000000000000000e+01
3.718041547999999921e+02,8.200000000000000000e+01
3.720551143999999795e+02,8.200000000000000000e+01
3.723089226999999823e+02,9.100000000000000000e+01
3.725625651000000289e+02,9.100000000000000000e+01
3.728402472000000216e+02,9.100000000000000000e+01
3.731156391000000099e+02,9.100000000000000000e+01
3.733873332000000005e+02,8.300000000000000000e+01
3.736465527000000293e+02,8.300000000000000000e+01
3.739649383999999941e+02,8.300000000000000000e+01
3.742677103000000329e+02,8.100000000000000000e+01
3.745531442000000197e+02,8.100000000000000000e+01
3.748725041000000147e+02,8.100000000000000000e+01
3.751816019999999980e+02,8.300000000000000000e+01
3.754962922000000276e+02,8.300000000000000000e+01
3.757482198000000153e+02,8.300000000000000000e+01
3.760007434999999987e+02,8.300000000000000000e+01
3.762792287000000329e+02,8.000000000000000000e+01
3.765510537999999769e+02,8.000000000000000000e+01
3.768587433999999803e+02,8.000000000000000000e+01
3.771945446999999945e+02,8.100000000000000000e+01
3.775333590999999842e+02,8.100000000000000000e+01
3.778718279999999936e+02,8.100000000000000000e+01
3.782080867000000239e+02,8.100000000000000000e+01
3.785469284000000130e+02,8.100000000000000000e+01
3.789027272000000153e+02,8.100000000000000000e+01
3.792250078000000144e+02,8.000000000000000000e+01
3.795760450999999875e+02,8.000000000000000000e+01
3.799188765000000103e+02,8.000000000000000000e+01
3.802514054000000101e+02,8.500000000000000000e+01
3.806035540000000310e+02,8.500000000000000000e+01
3.809615436999999929e+02,8.500000000000000000e+01
3.812826749999999834e+02,8.200000000000000000e+01
3.816120101999999861e+02,8.200000000000000000e+01
3.819602353999999877e+02,8.200000000000000000e+01
3.822904245999999944e+02,8.200000000000000000e+01
3.826108133999999836e+02,8.200000000000000000e+01
3.829324967000000015e+02,8.200000000000000000e+01
3.832603799999999978e+02,8.500000000000000000e+01
3.835969943000000058e+02,8.500000000000000000e+01
3.839412245999999982e+02,8.500000000000000000e+01
3.842607519000000025e+02,8.400000000000000000e+01
3.845818304000000012e+02,8.400000000000000000e+01
3.849101891000000251e+02,8.400000000000000000e+01
3.852358047999999826e+02,8.200000000000000000e+01
3.855876597999999831e+02,8.200000000000000000e+01
3.859215960999999879e+02,8.200000000000000000e+01
3.862530115000000137e+02,8.300000000000000000e+01
3.865754517999999962e+02,8.300000000000000000e+01
3.869021033999999872e+02,8.300000000000000000e+01
3.872430345999999872e+02,8.300000000000000000e+01
3.876084988000000067e+02,8.300000000000000000e+01
3.879643052000000125e+02,8.300000000000000000e+01
3.882982956000000172e+02,8.400000000000000000e+01
3.886183697999999822e+02,8.400000000000000000e+01
3.889468630000000076e+02,8.400000000000000000e+01
3.892712255000000141e+02,8.200000000000000000e+01
3.896128353999999945e+02,8.200000000000000000e+01
3.899582270999999878e+02,8.200000000000000000e+01
3.902960069000000090e+02,8.300000000000000000e+01
3.906609720999999809e+02,8.300000000000000000e+01
3.909904700000000162e+02,8.300000000000000000e+01
3.913172318000000018e+02,8.300000000000000000e+01
3.916434014999999818e+02,8.300000000000000000e+01
3.919686121000000298e+02,8.300000000000000000e+01
3.923064530000000332e+02,8.000000000000000000e+01
3.926400643000000059e+02,8.000000000000000000e+01
3.929619369000000120e+02,8.000000000000000000e+01
3.932820881000000099e+02,8.400000000000000000e+01
3.936018047000000024e+02,8.400000000000000000e+01
3.939238515999999777e+02,8.400000000000000000e+01
3.942415351999999871e+02,8.000000000000000000e+01
3.945867944999999963e+02,8.000000000000000000e+01
3.949262580000000185e+02,8.000000000000000000e+01
3.952313323999999852e+02,8.300000000000000000e+01
3.955551965000000223e+02,8.300000000000000000e+01
3.959102482000000123e+02,8.300000000000000000e+01
3.962307859000000008e+02,8.200000000000000000e+01
3.965712328000000184e+02,8.200000000000000000e+01
3.968987918000000263e+02,8.200000000000000000e+01
3.972193710000000237e+02,7.900000000000000000e+01
3.975402381000000105e+02,7.900000000000000000e+01
3.978598797999999874e+02,7.900000000000000000e+01
3.981820293000000106e+02,7.900000000000000000e+01
3.985010705999999914e+02,7.900000000000000000e+01
3.988020632000000205e+02,7.900000000000000000e+01
3.990545872000000145e+02,7.900000000000000000e+01
3.993062732000000210e+02,8.500000000000000000e+01
4.015574252000000115e+02,8.800000000000000000e+01
4.048392628000000286e+02,8.500000000000000000e+01
4.051610838999999942e+02,8.300000000000000000e+01
4.054862292999999909e+02,8.300000000000000000e+01
4.077150666000000001e+02,7.900000000000000000e+01
4.079642709999999965e+02,7.900000000000000000e+01
4.082167835000000196e+02,8.500000000000000000e+01
4.084885924999999816e+02,8.500000000000000000e+01
4.088110366000000226e+02,8.500000000000000000e+01
4.091323385000000030e+02,8.200000000000000000e+01
4.094560134999999832e+02,8.200000000000000000e+01
4.097753235999999788e+02,8.200000000000000000e+01
4.100972512999999822e+02,8.200000000000000000e+01
4.104210360999999807e+02,8.200000000000000000e+01
4.107397555000000011e+02,8.200000000000000000e+01
4.110578464999999824e+02,8.200000000000000000e+01
4.113979320999999914e+02,8.000000000000000000e+01
4.117211780000000090e+02,8.000000000000000000e+01
4.120605747000000179e+02,8.000000000000000000e+01
4.124526091000000179e+02,8.200000000000000000e+01
4.127868199000000118e+02,8.200000000000000000e+01
4.131321629999999914e+02,7.800000000000000000e+01
4.134592734999999948e+02,7.800000000000000000e+01
4.137646801999999866e+02,7.800000000000000000e+01
4.140858959000000254e+02,7.800000000000000000e+01
4.143984368999999788e+02,8.000000000000000000e+01
4.146844403000000057e+02,8.000000000000000000e+01
4.150106683000000203e+02,8.000000000000000000e+01
4.153287068000000204e+02,8.200000000000000000e+01
4.156622429999999895e+02,8.200000000000000000e+01
4.159895455999999854e+02,8.200000000000000000e+01
4.163161845000000199e+02,8.400000000000000000e+01
4.166321131999999920e+02,8.400000000000000000e+01
4.169631494999999859e+02,8.400000000000000000e+01
4.172947814999999991e+02,8.300000000000000000e+01
4.176320875999999771e+02,8.300000000000000000e+01
4.179534783000000289e+02,8.300000000000000000e+01
4.182909956999999963e+02,7.900000000000000000e+01
4.186075758000000064e+02,7.900000000000000000e+01
4.188756036000000336e+02,7.900000000000000000e+01
4.191291332999999781e+02,8.400000000000000000e+01
4.194079024000000118e+02,8.400000000000000000e+01
4.196655805000000328e+02,8.400000000000000000e+01
4.199198893999999882e+02,8.400000000000000000e+01
4.201735912000000326e+02,8.300000000000000000e+01
4.204653554999999869e+02,8.300000000000000000e+01
4.208109423000000220e+02,8.300000000000000000e+01
4.211086571999999819e+02,8.300000000000000000e+01
4.213769202000000291e+02,8.200000000000000000e+01
4.216583929999999896e+02,8.200000000000000000e+01
4.219566373999999769e+02,8.200000000000000000e+01
4.222185321000000044e+02,8.300000000000000000e+01
4.224712299999999914e+02,8.300000000000000000e+01
4.227362883999999781e+02,8.300000000000000000e+01
4.230055073999999991e+02,8.300000000000000000e+01
4.232560336000000234e+02,8.300000000000000000e+01
4.235103166000000101e+02,8.300000000000000000e+01
4.237797904000000244e+02,8.300000000000000000e+01
4.240410843000000227e+02,8.300000000000000000e+01
4.242930855000000179e+02,8.100000000000000000e+01
4.245493725000000040e+02,8.100000000000000000e+01
4.248042742000000089e+02,8.100000000000000000e+01
4.250585965999999871e+02,8.100000000000000000e+01
4.253064840000000117e+02,8.400000000000000000e+01
4.255540290999999797e+02,8.400000000000000000e+01
4.258042874999999867e+02,8.400000000000000000e+01
4.260662998000000243e+02,8.400000000000000000e+01
4.263138938999999823e+02,8.700000000000000000e+01
4.266345630000000142e+02,8.700000000000000000e+01
4.268980819000000224e+02,8.700000000000000000e+01
4.271892877999999882e+02,8.100000000000000000e+01
4.274607156999999802e+02,8.100000000000000000e+01
4.277120770000000221e+02,8.100000000000000000e+01
4.280189490000000205e+02,8.100000000000000000e+01
4.282912304000000177e+02,8.500000000000000000e+01
4.285443599000000177e+02,8.500000000000000000e+01
4.287977442000000110e+02,8.500000000000000000e+01
4.290469274999999811e+02,8.500000000000000000e+01
4.292979968999999869e+02,8.200000000000000000e+01
4.295477574999999888e+02,8.200000000000000000e+01
4.298134838000000286e+02,8.200000000000000000e+01
4.301131209999999783e+02,8.200000000000000000e+01
4.303699189000000160e+02,8.200000000000000000e+01
4.306484949000000029e+02,8.200000000000000000e+01
4.309566396999999824e+02,8.200000000000000000e+01
4.312111653000000047e+02,9.200000000000000000e+01
4.314896712000000321e+02,9.200000000000000000e+01
4.317536266999999839e+02,9.200000000000000000e+01
4.320048519000000056e+02,9.200000000000000000e+01
4.322701468999999861e+02,8.400000000000000000e+01
4.325263037000000281e+02,8.400000000000000000e+01
4.327972654999999804e+02,8.400000000000000000e+01
4.330779084999999782e+02,8.400000000000000000e+01
4.333499555000000214e+02,8.300000000000000000e+01
4.336264089000000013e+02,8.300000000000000000e+01
4.339556913000000122e+02,8.300000000000000000e+01
4.342185352000000194e+02,8.500000000000000000e+01
4.345606991999999877e+02,8.500000000000000000e+01
4.349120907000000216e+02,8.500000000000000000e+01
4.352095547000000124e+02,8.000000000000000000e+01
4.355423941999999897e+02,8.000000000000000000e+01
4.358668476000000283e+02,8.000000000000000000e+01
4.362048700999999937e+02,8.100000000000000000e+01
4.365408721000000014e+02,8.100000000000000000e+01
4.368838400000000206e+02,8.100000000000000000e+01
4.372254970999999841e+02,8.200000000000000000e+01
4.375654384000000050e+02,8.200000000000000000e+01
4.378961305000000266e+02,8.200000000000000000e+01
4.382316483999999832e+02,7.900000000000000000e+01
4.385423481999999922e+02,7.900000000000000000e+01
4.388643217000000050e+02,7.900000000000000000e+01
4.391641283000000158e+02,7.900000000000000000e+01
4.394842641000000185e+02,7.900000000000000000e+01
4.397531786999999781e+02,7.900000000000000000e+01
4.400126554999999939e+02,7.900000000000000000e+01
4.402708612999999787e+02,8.200000000000000000e+01
4.405313671000000113e+02,8.200000000000000000e+01
4.407897950000000264e+02,8.200000000000000000e+01
4.410381854999999973e+02,8.200000000000000000e+01
4.412949459000000161e+02,9.300000000000000000e+01
4.415461887000000161e+02,9.300000000000000000e+01
4.418081814999999892e+02,9.300000000000000000e+01
4.420646998000000281e+02,9.300000000000000000e+01
4.423169189000000188e+02,8.100000000000000000e+01
4.425661145999999917e+02,8.100000000000000000e+01
4.428217248000000268e+02,8.100000000000000000e+01
4.430727623999999878e+02,8.100000000000000000e+01
4.433263946999999803e+02,8.800000000000000000e+01
4.435764118000000167e+02,8.800000000000000000e+01
4.438261846000000332e+02,8.800000000000000000e+01
4.440723062000000141e+02,8.800000000000000000e+01
4.443200871999999890e+02,8.700000000000000000e+01
4.445860968000000071e+02,8.700000000000000000e+01
4.448875002999999992e+02,8.700000000000000000e+01
4.451657910000000129e+02,8.000000000000000000e+01
4.454432486000000040e+02,8.000000000000000000e+01
4.457351462999999967e+02,8.000000000000000000e+01
4.459940316000000280e+02,8.000000000000000000e+01
4.463300583999999844e+02,8.100000000000000000e+01
4.466550070999999775e+02,8.100000000000000000e+01
4.469933371000000193e+02,8.100000000000000000e+01
4.473496442000000002e+02,8.100000000000000000e+01
4.476774224999999774e+02,8.100000000000000000e+01
4.480292777999999885e+02,8.100000000000000000e+01
4.483552819000000227e+02,8.100000000000000000e+01
4.486752748000000111e+02,8.100000000000000000e+01
4.489990177999999901e+02,8.100000000000000000e+01
4.493388549000000012e+02,8.200000000000000000e+01
4.496626904999999965e+02,8.200000000000000000e+01
4.499818291000000272e+02,8.200000000000000000e+01
4.503004000000000246e+02,8.200000000000000000e+01
4.506240316999999891e+02,8.200000000000000000e+01
4.509524468000000184e+02,8.200000000000000000e+01
4.512931930999999963e+02,8.300000000000000000e+01
4.516335803000000055e+02,8.300000000000000000e+01
4.519624221000000261e+02,8.300000000000000000e+01
4.522856098999999972e+02,8.200000000000000000e+01
4.526119378000000211e+02,8.200000000000000000e+01
4.529383564000000320e+02,8.200000000000000000e+01
4.532803188000000318e+02,8.600000000000000000e+01
4.536275540999999976e+02,8.600000000000000000e+01
4.539517566000000102e+02,8.600000000000000000e+01
4.542771432000000118e+02,8.600000000000000000e+01
4.546014574000000152e+02,8.600000000000000000e+01
4.549230498000000011e+02,8.600000000000000000e+01
4.552457613999999921e+02,7.900000000000000000e+01
4.556067125999999803e+02,7.900000000000000000e+01
4.559426588000000038e+02,7.900000000000000000e+01
4.562598753999999985e+02,8.400000000000000000e+01
4.565856370000000197e+02,8.400000000000000000e+01
4.569100328000000104e+02,8.400000000000000000e+01
4.572366243000000168e+02,8.100000000000000000e+01
4.575606475999999816e+02,8.100000000000000000e+01
4.579287135000000148e+02,8.100000000000000000e+01
4.582642850000000294e+02,8.100000000000000000e+01
4.585856196000000295e+02,8.100000000000000000e+01
4.589089250000000106e+02,8.100000000000000000e+01
4.592334101999999803e+02,8.300000000000000000e+01
4.595603973999999994e+02,8.300000000000000000e+01
4.599129452000000242e+02,8.300000000000000000e+01
4.602380646000000297e+02,8.500000000000000000e+01
4.605958522999999900e+02,8.500000000000000000e+01
4.609253072999999858e+02,8.500000000000000000e+01
4.612412623999999823e+02,8.100000000000000000e+01
4.615640389000000141e+02,8.100000000000000000e+01
4.618967597999999839e+02,8.100000000000000000e+01
4.622317919999999845e+02,8.000000000000000000e+01
4.625548261999999795e+02,8.000000000000000000e+01
4.628756276000000298e+02,8.000000000000000000e+01
4.632025062000000162e+02,8.300000000000000000e+01
4.635316847000000280e+02,8.300000000000000000e+01
4.638554374000000280e+02,8.300000000000000000e+01
4.641887490999999955e+02,9.000000000000000000e+01
4.645093209999999999e+02,9.000000000000000000e+01
4.648303584000000228e+02,9.000000000000000000e+01
4.651454206000000227e+02,8.500000000000000000e+01
4.654620170000000030e+02,8.500000000000000000e+01
4.657896271999999840e+02,8.500000000000000000e+01
4.661145260999999778e+02,8.500000000000000000e+01
4.664435819999999921e+02,8.500000000000000000e+01
4.667648768999999902e+02,8.500000000000000000e+01
4.670972533999999996e+02,8.500000000000000000e+01
4.674218235999999820e+02,8.300000000000000000e+01
4.677460770000000139e+02,8.300000000000000000e+01
4.680685677000000169e+02,8.300000000000000000e+01
4.684288230999999882e+02,8.200000000000000000e+01
4.687484269000000268e+02,8.200000000000000000e+01
4.690662834000000316e+02,8.200000000000000000e+01
4.693888241999999877e+02,8.200000000000000000e+01
4.697100690000000327e+02,8.200000000000000000e+01
4.700314397000000213e+02,8.200000000000000000e+01
4.703535989000000086e+02,8.400000000000000000e+01
4.707307928000000175e+02,8.400000000000000000e+01
4.710564170000000104e+02,8.400000000000000000e+01
4.713946650000000318e+02,8.500000000000000000e+01
4.717200948000000267e+02,8.500000000000000000e+01
4.720440159999999992e+02,8.500000000000000000e+01
4.723695605999999998e+02,8.200000000000000000e+01
4.727010306000000242e+02,8.200000000000000000e+01
4.730193613999999798e+02,8.200000000000000000e+01
4.733346250999999825e+02,8.000000000000000000e+01
4.736535628000000315e+02,8.000000000000000000e+01
4.739697229999999877e+02,8.000000000000000000e+01
4.742827431000000047e+02,8.500000000000000000e+01
4.746134777999999983e+02,8.500000000000000000e+01
4.749176006999999800e+02,8.500000000000000000e+01
4.751736397999999895e+02,8.400000000000000000e+01
4.754212550000000306e+02,8.400000000000000000e+01
4.756811352000000284e+02,8.400000000000000000e+01
4.759406167000000210e+02,8.400000000000000000e+01
4.762635266999999999e+02,8.400000000000000000e+01
4.765167284999999993e+02,8.400000000000000000e+01
4.767775138000000084e+02,8.400000000000000000e+01
4.770420301999999992e+02,8.400000000000000000e+01
4.772985815000000116e+02,8.500000000000000000e+01
4.775464428000000225e+02,8.500000000000000000e+01
4.778166841000000318e+02,8.500000000000000000e+01
4.780782209000000194e+02,8.500000000000000000e+01
4.783572480999999925e+02,8.700000000000000000e+01
4.786318267999999989e+02,8.700000000000000000e+01
4.789170852999999966e+02,8.700000000000000000e+01
4.791703145000000177e+02,8.700000000000000000e+01
4.794162286000000108e+02,8.700000000000000000e+01
4.796784046999999873e+02,8.700000000000000000e+01
4.799291830000000232e+02,8.700000000000000000e+01
4.801753386000000319e+02,8.200000000000000000e+01
4.804217107000000055e+02,8.200000000000000000e+01
4.806747340000000008e+02,8.200000000000000000e+01
4.809333975000000123e+02,8.200000000000000000e+01
4.811804913999999940e+02,9.200000000000000000e+01
4.814328304000000003e+02,9.200000000000000000e+01
4.816807403999999906e+02,9.200000000000000000e+01
4.819291304999999852e+02,9.200000000000000000e+01
4.821796398000000181e+02,8.900000000000000000e+01
4.824259233999999879e+02,8.900000000000000000e+01
4.826804855999999972e+02,8.900000000000000000e+01
4.829284362000000215e+02,8.900000000000000000e+01
4.831842068000000268e+02,8.300000000000000000e+01
4.834424984000000336e+02,8.300000000000000000e+01
4.836977592000000072e+02,8.300000000000000000e+01
4.839659106000000293e+02,8.300000000000000000e+01
4.842275736000000279e+02,8.500000000000000000e+01
4.844769438999999807e+02,8.500000000000000000e+01
4.847289936000000239e+02,8.500000000000000000e+01
4.849799166000000241e+02,8.500000000000000000e+01
4.852407921999999871e+02,8.800000000000000000e+01
4.854932097999999883e+02,8.800000000000000000e+01
4.857487247999999909e+02,8.800000000000000000e+01
4.859997506000000271e+02,8.800000000000000000e+01
4.862719597999999905e+02,8.700000000000000000e+01
4.865231248000000051e+02,8.700000000000000000e+01
4.867767499000000271e+02,8.700000000000000000e+01
4.870281262999999967e+02,8.700000000000000000e+01
4.872893366999999785e+02,8.600000000000000000e+01
4.875398334000000204e+02,8.600000000000000000e+01
4.877916495000000054e+02,8.600000000000000000e+01
4.880428765999999996e+02,8.600000000000000000e+01
4.882924562000000037e+02,8.500000000000000000e+01
4.885435051000000044e+02,8.500000000000000000e+01
4.887952453999999989e+02,8.500000000000000000e+01
4.890467434999999909e+02,8.500000000000000000e+01
4.893086973000000057e+02,9.100000000000000000e+01
4.895616756000000009e+02,9.100000000000000000e+01
4.898140032000000019e+02,9.100000000000000000e+01
4.900665091000000189e+02,9.100000000000000000e+01
4.903156675999999834e+02,8.800000000000000000e+01
4.905680348999999865e+02,8.800000000000000000e+01
4.908188304000000244e+02,8.800000000000000000e+01
4.910690000000000168e+02,8.800000000000000000e+01
4.913228192999999919e+02,8.800000000000000000e+01
4.915839017000000126e+02,8.800000000000000000e+01
4.918395770999999854e+02,8.800000000000000000e+01
4.920955045000000041e+02,8.800000000000000000e+01
4.923517001000000164e+02,8.400000000000000000e+01
4.926078443000000107e+02,8.400000000000000000e+01
4.928642892999999958e+02,8.400000000000000000e+01
4.931198822000000064e+02,8.400000000000000000e+01
4.933738349999999855e+02,8.400000000000000000e+01
4.936391747000000123e+02,8.400000000000000000e+01
4.938943280000000300e+02,8.400000000000000000e+01
4.941483066999999778e+02,8.100000000000000000e+01
